_id,,anime_id,name,genre,rating,members,image_url,__v
66f1a8bb19e27ddfaa828cf5,1556,19163,Date A Live II,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",7.5,186187,https://cdn.myanimelist.net/images/anime/1690/141818.jpg,1
66f1a8bb19e27ddfaa828cf6,1557,1684,Dotto Koni-chan,Comedy,7.5,1397,https://cdn.myanimelist.net/images/anime/1910/106998.jpg,1
66f1a8bb19e27ddfaa828cf7,1558,9135,Fullmetal Alchemist: The Sacred Star of Milos,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",7.5,87944,https://cdn.myanimelist.net/images/anime/2/29550.jpg,1
66f1a8bb19e27ddfaa828cf8,1559,25183,Gangsta.,"Action, Drama, Seinen",7.5,210752,https://cdn.myanimelist.net/images/anime/8/74415.jpg,1
66f1a8bb19e27ddfaa828cf9,1560,23703,Gatchaman Crowds: Embrace,"Adventure, Sci-Fi",7.5,10757,https://cdn.myanimelist.net/images/anime/6/61523.jpg,1
66f1a8bb19e27ddfaa828cfa,1561,10870,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV),"Comedy, Mecha, Sci-Fi",7.5,7582,https://cdn.myanimelist.net/images/anime/4/30022.jpg,1
66f1a8bb19e27ddfaa828cfb,1562,1825,Hadashi no Gen 2,"Drama, Historical, Shounen",7.5,4910,https://cdn.myanimelist.net/images/anime/1295/98758.jpg,1
66f1a8bb19e27ddfaa828cfc,1563,31158,Hetalia: The World Twinkle Specials,"Comedy, Historical, Parody",7.5,2505,https://cdn.myanimelist.net/images/anime/1966/97333.jpg,1
66f1a8bb19e27ddfaa828cfd,1564,31665,Hibike! Euphonium: Kakedasu Monaka,"Drama, Music, School",7.5,17770,https://cdn.myanimelist.net/images/anime/2/77322.jpg,1
66f1a8bb19e27ddfaa828cfe,1565,2204,Karakuri Zoushi Ayatsuri Sakon,"Horror, Mystery, Thriller",7.5,6197,https://cdn.myanimelist.net/images/anime/10/16022.jpg,1
66f1a8bb19e27ddfaa828cff,1566,1691,Kaze no Stigma,"Action, Fantasy, Magic, Romance, Shounen",7.5,205338,https://cdn.myanimelist.net/images/anime/1558/100478.jpg,1
66f1a8bb19e27ddfaa828d00,1567,31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,"Mystery, Shounen",7.5,3676,https://cdn.myanimelist.net/images/anime/9/75726.jpg,1
66f1a8bb19e27ddfaa828d01,1568,31952,Kono Bijutsubu ni wa Mondai ga Aru!,"Comedy, Romance, School",7.5,69088,https://cdn.myanimelist.net/images/anime/3/80688.jpg,1
66f1a8bb19e27ddfaa828d02,1569,1426,Lupin III: Part III,"Action, Adventure, Comedy, Shounen",7.5,6883,https://cdn.myanimelist.net/images/anime/1441/100440.jpg,1
66f1a8bb19e27ddfaa828d03,1570,10624,Mardock Scramble: The Second Combustion,"Action, Psychological, Sci-Fi",7.5,23866,https://cdn.myanimelist.net/images/anime/1791/112725.jpg,1
66f1a8bb19e27ddfaa828d04,1571,520,Marmalade Boy Movie,"Romance, Shoujo",7.5,5641,https://cdn.myanimelist.net/images/anime/9/4286.jpg,1
66f1a8bb19e27ddfaa828d05,1572,3342,Mnemosyne: Mnemosyne no Musume-tachi,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",7.5,96092,https://cdn.myanimelist.net/images/anime/10/10918.jpg,1
66f1a8bb19e27ddfaa828d06,1573,6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,"Action, Comedy, Martial Arts, Shounen, Super Power",7.5,83515,https://cdn.myanimelist.net/images/anime/1493/116732.jpg,1
66f1a8bb19e27ddfaa828d07,1574,27787,Nisekoi:,"Comedy, Harem, Romance, School, Shounen",7.5,180686,https://cdn.myanimelist.net/images/anime/13/72626.jpg,1
66f1a8bb19e27ddfaa828d08,1575,3965,Nodame Cantabile Special,"Comedy, Josei, Romance, Slice of Life",7.5,19570,https://cdn.myanimelist.net/images/anime/3/11970.jpg,1
66f1a8bb19e27ddfaa828d09,1576,32051,One Piece: Adventure of Nebulandia,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",7.5,9777,https://cdn.myanimelist.net/images/anime/5/77050.jpg,1
66f1a8bb19e27ddfaa828d0a,1577,1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,"Action, Adventure, Comedy, Martial Arts, Shounen, Supernatural",7.5,9597,https://cdn.myanimelist.net/images/anime/1985/107722.jpg,1
66f1a8bb19e27ddfaa828d0b,1578,13429,Sakasama no Patema: Beginning of the Day,Sci-Fi,7.5,16933,https://cdn.myanimelist.net/images/anime/3/37569.jpg,1
66f1a8bb19e27ddfaa828d0c,1579,399,Seikai no Senki Special,"Action, Military, Romance, Sci-Fi, Space",7.5,2216,https://cdn.myanimelist.net/images/anime/3/2754.jpg,1
66f1a8bb19e27ddfaa828d0d,1580,5947,Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume,Comedy,7.5,19219,https://cdn.myanimelist.net/images/anime/13/22175.jpg,1
66f1a8bb19e27ddfaa828d0e,1581,8115,Uchuu Show e Youkoso,"Adventure, Fantasy, Space",7.5,11368,https://cdn.myanimelist.net/images/anime/8/20085.jpg,1
66f1a8bb19e27ddfaa828d0f,1582,2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,"Action, Adventure, Comedy, Shounen, Supernatural",7.5,6166,https://cdn.myanimelist.net/images/anime/1784/125696.jpg,1
66f1a8bb19e27ddfaa828d10,1583,7870,Baka to Test to Shoukanjuu Specials,"Comedy, Magic, School",7.49,29923,https://cdn.myanimelist.net/images/anime/8/67315.jpg,1
66f1a8bb19e27ddfaa828d11,1584,10396,Ben-To,"Action, Comedy, Martial Arts",7.49,146570,https://cdn.myanimelist.net/images/anime/12/73984.jpg,1
66f1a8bb19e27ddfaa828d12,1585,16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,"Action, Horror, Mystery, Psychological",7.49,298550,https://cdn.myanimelist.net/images/anime/4/51463.jpg,1
66f1a8bb19e27ddfaa828d13,1586,29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,"Comedy, Seinen, Slice of Life",7.49,73285,https://cdn.myanimelist.net/images/anime/9/73595.jpg,1
66f1a8bb19e27ddfaa828d14,1587,501,Doraemon,"Adventure, Comedy, Fantasy, Kids, Shounen",7.49,9366,https://cdn.myanimelist.net/images/anime/10/33865.jpg,1
66f1a8bb19e27ddfaa828d15,1588,17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,"Fantasy, Magic, Shounen",7.49,34230,https://cdn.myanimelist.net/images/anime/8/50101.jpg,1
66f1a8bb19e27ddfaa828d16,1589,9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,"Shounen, Sports, Super Power",7.49,6392,https://cdn.myanimelist.net/images/anime/12/31189.jpg,1
66f1a8bb19e27ddfaa828d17,1590,1878,Kaze no Shoujo Emily,"Drama, Historical, Shoujo",7.49,2881,https://cdn.myanimelist.net/images/anime/1187/131232.jpg,1
66f1a8bb19e27ddfaa828d18,1591,9213,Kowarekake no Orgel,"Drama, Music, Sci-Fi, Slice of Life",7.49,24876,https://cdn.myanimelist.net/images/anime/2/25552.jpg,1
66f1a8bb19e27ddfaa828d19,1592,16353,Love Lab,"Comedy, Romance, School",7.49,79493,https://cdn.myanimelist.net/images/anime/12/50257.jpg,1
66f1a8bb19e27ddfaa828d1a,1593,30829,Love Live! School Idol Project 2nd Season Recap,"Music, School, Slice of Life",7.5,3213,https://cdn.myanimelist.net/images/anime/6/74193.jpg,1
66f1a8bb19e27ddfaa828d1b,1594,3268,Mai-Otome 0: S.ifr,Sci-Fi,7.49,11171,https://cdn.myanimelist.net/images/anime/4/12403.jpg,1
66f1a8bb19e27ddfaa828d1c,1595,2460,Maison Ikkoku: Kanketsu-hen,"Comedy, Drama, Romance",7.49,3109,https://cdn.myanimelist.net/images/anime/1571/135332.jpg,1
66f1a8bb19e27ddfaa828d1d,1596,2253,Mazinger Z,"Action, Drama, Mecha, Sci-Fi, Shounen",7.49,5746,https://cdn.myanimelist.net/images/anime/1485/144735.jpg,1
66f1a8bb19e27ddfaa828d1e,1597,1238,One Piece: Mamore! Saigo no Dai Butai,"Adventure, Comedy, Fantasy, Shounen",7.49,16495,https://cdn.myanimelist.net/images/anime/5/77108.jpg,1
66f1a8bb19e27ddfaa828d1f,1598,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,"Comedy, Seinen, Slice of Life",7.49,321477,https://cdn.myanimelist.net/images/anime/1508/129576.jpg,1
66f1a8bb19e27ddfaa828d20,1599,6896,Pandora Hearts Specials,Comedy,7.49,32103,https://cdn.myanimelist.net/images/anime/13/21439.jpg,1
66f1a8bb19e27ddfaa828d21,1600,11835,Qin Shiming Yue Zhi: Zhu Zi Bai Jia,"Action, Fantasy, Historical, Martial Arts",7.49,369,https://cdn.myanimelist.net/images/anime/11/65281.jpg,1
66f1a8bb19e27ddfaa828d22,1601,16123,Saki Zenkoku-hen,"Game, School, Slice of Life",7.49,19010,https://cdn.myanimelist.net/images/anime/12/57979.jpg,1
66f1a8bb19e27ddfaa828d23,1602,30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,Mystery,7.49,99665,https://cdn.myanimelist.net/images/anime/7/76116.jpg,1
66f1a8bb19e27ddfaa828d24,1603,15751,Senyuu.,"Action, Comedy, Fantasy, Parody, Shounen",7.49,56815,https://cdn.myanimelist.net/images/anime/6/44858.jpg,1
66f1a8bb19e27ddfaa828d25,1604,6572,Shakugan no Shana S,"Action, Drama, Fantasy, Romance, School, Supernatural",7.49,53129,https://cdn.myanimelist.net/images/anime/10/17680.jpg,1
66f1a8bb19e27ddfaa828d26,1605,2585,Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots,"Drama, Mecha, Military, Sci-Fi",7.49,2049,https://cdn.myanimelist.net/images/anime/5/24535.jpg,1
66f1a8bb19e27ddfaa828d27,1606,560,Soukyuu no Fafner: Right of Left - Single Program,"Action, Drama, Mecha, Military, Sci-Fi",7.49,9482,https://cdn.myanimelist.net/images/anime/8/50369.jpg,1
66f1a8bb19e27ddfaa828d28,1607,23725,Strike Witches: Operation Victory Arrow,"Action, Ecchi, Magic, Military, Sci-Fi",7.49,11203,https://cdn.myanimelist.net/images/anime/1288/139648.jpg,1
66f1a8bb19e27ddfaa828d29,1608,21737,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode","Comedy, Drama, Slice of Life",7.49,2770,https://cdn.myanimelist.net/images/anime/9/63207.jpg,1
66f1a8bb19e27ddfaa828d2a,1609,1146,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,"Comedy, Harem, Romance, Sci-Fi, Shounen",7.49,8812,https://cdn.myanimelist.net/images/anime/1357/95308.jpg,1
66f1a8bb19e27ddfaa828d2b,1610,10629,Tibet Inu Monogatari,Adventure,7.49,2647,https://cdn.myanimelist.net/images/anime/6/29247.jpg,1
66f1a8bb19e27ddfaa828d2c,1611,2820,Time Travel Tondekeman!,"Action, Adventure, Comedy, Kids",7.49,957,https://cdn.myanimelist.net/images/anime/6/45656.jpg,1
66f1a8bb19e27ddfaa828d2d,1612,113,Uchuu no Stellvia,"Action, Romance, Sci-Fi, Space",7.49,15471,https://cdn.myanimelist.net/images/anime/1587/134660.jpg,1
66f1a8bb19e27ddfaa828d2e,1613,970,Yokoyama Mitsuteru Sangokushi,"Adventure, Historical",7.49,2849,https://cdn.myanimelist.net/images/anime/9/76348.jpg,1
66f1a8bb19e27ddfaa828d2f,1614,18177,Yowamushi Pedal: Special Ride,"Comedy, Drama, Shounen, Sports",7.49,10737,https://cdn.myanimelist.net/images/anime/1702/135425.jpg,1
66f1a8bb19e27ddfaa828d30,1615,2548,Ai no Wakakusa Monogatari,"Drama, Historical, Slice of Life",7.48,3334,https://cdn.myanimelist.net/images/anime/2/3210.jpg,1
66f1a8bb19e27ddfaa828d31,1616,101,Air,"Drama, Romance, Slice of Life, Supernatural",7.48,188861,https://cdn.myanimelist.net/images/anime/8/22059.jpg,1
66f1a8bb19e27ddfaa828d32,1617,103,Akazukin Chacha,"Adventure, Comedy, Fantasy, Magic, Romance, Shoujo",7.48,7581,https://cdn.myanimelist.net/images/anime/1098/108972.jpg,1
66f1a8bb19e27ddfaa828d33,1618,15927,Carnival Phantasm: HibiChika Special,"Comedy, Supernatural",7.48,14893,https://cdn.myanimelist.net/images/anime/13/64291.jpg,1
66f1a8bb19e27ddfaa828d34,1619,3744,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,"Drama, Historical, Kids, Romance, Samurai",7.48,1478,https://cdn.myanimelist.net/images/anime/11/22026.jpg,1
66f1a8bb19e27ddfaa828d35,1620,6880,Deadman Wonderland,"Action, Horror, Sci-Fi",7.48,453454,https://cdn.myanimelist.net/images/anime/9/75299.jpg,1
66f1a8bb19e27ddfaa828d36,1621,484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,"Adventure, Shounen, Supernatural",7.48,6442,https://cdn.myanimelist.net/images/anime/1628/106419.jpg,1
66f1a8bb19e27ddfaa828d37,1622,476,Ginban Kaleidoscope,"Drama, Romance, Sports",7.48,29837,https://cdn.myanimelist.net/images/anime/8/19926.jpg,1
66f1a8bb19e27ddfaa828d38,1623,14811,GJ-bu,"Comedy, School, Slice of Life",7.48,83838,https://cdn.myanimelist.net/images/anime/10/45995.jpg,1
66f1a8bb19e27ddfaa828d39,1624,242,Gokusen,"Comedy, Drama, Josei, School, Slice of Life",7.48,22009,https://cdn.myanimelist.net/images/anime/6/25273.jpg,1
66f1a8bb19e27ddfaa828d3a,1625,9931,Happy Birthday: Inochi Kagayaku Toki,"Drama, Kids, Slice of Life",7.48,1356,https://cdn.myanimelist.net/images/anime/1567/94728.jpg,1
66f1a8bb19e27ddfaa828d3b,1626,33241,Honobono Log,"Romance, Slice of Life",7.48,9053,https://cdn.myanimelist.net/images/anime/1307/121781.jpg,1
66f1a8bb19e27ddfaa828d3c,1627,31499,Huyao Xiao Hongniang,"Comedy, Romance",7.48,2696,https://cdn.myanimelist.net/images/anime/4/76470.jpg,1
66f1a8bb19e27ddfaa828d3d,1628,9938,Ikoku Meiro no Croisée The Animation,"Historical, Seinen, Slice of Life",7.48,38652,https://cdn.myanimelist.net/images/anime/6/74051.jpg,1
66f1a8bb19e27ddfaa828d3e,1629,822,Initial D Extra Stage,"Action, Cars, Drama, Seinen, Sports",7.48,15363,https://cdn.myanimelist.net/images/anime/8/13169.jpg,1
66f1a8bb19e27ddfaa828d3f,1630,2408,Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,"Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",7.48,2941,https://cdn.myanimelist.net/images/anime/1180/98559.jpg,1
66f1a8bb19e27ddfaa828d40,1631,2927,Kimikiss Pure Rouge,"Drama, Romance, School",7.48,58211,https://cdn.myanimelist.net/images/anime/3/19934.jpg,1
66f1a8bb19e27ddfaa828d41,1632,17643,Little Busters!: Sekai no Saitou wa Ore ga Mamoru!,"Comedy, School, Slice of Life",7.48,17204,https://cdn.myanimelist.net/images/anime/9/56461.jpg,1
66f1a8bb19e27ddfaa828d42,1633,1419,Lupin III: Kutabare! Nostradamus,"Action, Adventure, Comedy, Shounen",7.48,4383,https://cdn.myanimelist.net/images/anime/8/21668.jpg,1
66f1a8bb19e27ddfaa828d43,1634,158,Maria-sama ga Miteru,"Drama, Romance, Shoujo, Shoujo Ai, Slice of Life",7.48,33989,https://cdn.myanimelist.net/images/anime/1994/114208.jpg,1
66f1a8bb19e27ddfaa828d44,1635,1190,Prince of Tennis: A Day on Survival Mountain,"Adventure, Comedy, Shounen, Sports",7.48,11817,https://cdn.myanimelist.net/images/anime/10/4471.jpg,1
66f1a8bb19e27ddfaa828d45,1636,23421,Re:␣Hamatora,"Comedy, Mystery, Super Power",7.48,73903,https://cdn.myanimelist.net/images/anime/3/75641.jpg,1
66f1a8bb19e27ddfaa828d46,1637,5984,Ristorante Paradiso,"Drama, Josei, Romance, Slice of Life",7.48,22229,https://cdn.myanimelist.net/images/anime/13/17488.jpg,1
66f1a8bb19e27ddfaa828d47,1638,10464,Seitokai no Ichizon Lv.2,"Comedy, Harem, Parody, School",7.48,41169,https://cdn.myanimelist.net/images/anime/13/75645.jpg,1
66f1a8bb19e27ddfaa828d48,1639,10483,"Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!","Action, Historical, Samurai",7.47,4955,https://cdn.myanimelist.net/images/anime/7/28823.jpg,1
66f1a8bb19e27ddfaa828d49,1640,4715,Shigofumi Special,"Drama, Fantasy, Psychological, Thriller",7.48,11797,https://cdn.myanimelist.net/images/anime/11/9064.jpg,1
66f1a8bb19e27ddfaa828d4a,1641,2978,Shin Getter Robo,"Action, Adventure, Demons, Horror, Mecha, Sci-Fi, Shounen",7.48,4603,https://cdn.myanimelist.net/images/anime/9/56841.jpg,1
66f1a8bb19e27ddfaa828d4b,1642,8726,Soredemo Machi wa Mawatteiru,"Comedy, Slice of Life",7.48,31906,https://cdn.myanimelist.net/images/anime/9/25880.jpg,1
66f1a8bb19e27ddfaa828d4c,1643,3125,Tokimeki Tonight,"Comedy, Fantasy, Romance, Shoujo, Vampire",7.48,3057,https://cdn.myanimelist.net/images/anime/1272/104468.jpg,1
66f1a8bb19e27ddfaa828d4d,1644,30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,"Comedy, School, Shounen",7.48,7170,https://cdn.myanimelist.net/images/anime/2/73639.jpg,1
66f1a8bb19e27ddfaa828d4e,1645,24591,Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,"Comedy, Kids, Supernatural",7.48,1034,https://cdn.myanimelist.net/images/anime/1715/94495.jpg,1
66f1a8bb19e27ddfaa828d4f,1646,25755,Yowamushi Pedal: Re:RIDE,"Drama, Shounen, Sports",7.48,4749,https://cdn.myanimelist.net/images/anime/10/86876.jpg,1
66f1a8bb19e27ddfaa828d50,1647,30790,Yowamushi Pedal: Re:ROAD,"Drama, Shounen, Sports",7.48,3088,https://cdn.myanimelist.net/images/anime/7/86877.jpg,1
66f1a8bb19e27ddfaa828d51,1648,2125,Yuu☆Yuu☆Hakusho: Eizou Hakusho,"Action, Adventure, Shounen, Supernatural",7.48,6352,https://cdn.myanimelist.net/images/anime/1740/109264.jpg,1
66f1a8bb19e27ddfaa828d52,1649,763,Zoids,"Action, Adventure, Comedy, Mecha, Sci-Fi",7.48,27614,https://cdn.myanimelist.net/images/anime/1908/139655.jpg,1
66f1a8bb19e27ddfaa828d53,1650,656,Air in Summer,"Comedy, Drama, Historical, Romance, Supernatural",7.47,29514,https://cdn.myanimelist.net/images/anime/2/82726.jpg,1
66f1a8bb19e27ddfaa828d54,1651,2969,Appleseed Saga Ex Machina,"Action, Mecha, Military, Sci-Fi",7.47,28365,https://cdn.myanimelist.net/images/anime/10/23677.jpg,1
66f1a8bb19e27ddfaa828d55,1652,6676,Asura Cryin&#039; 2,"Action, Mecha, Supernatural",7.47,43725,https://cdn.myanimelist.net/images/anime/9/50897.jpg,1
66f1a8bb19e27ddfaa828d56,1653,25731,Cross Ange: Tenshi to Ryuu no Rondo,"Action, Mecha, Sci-Fi",7.47,75807,https://cdn.myanimelist.net/images/anime/2/67515.jpg,1
66f1a8bb19e27ddfaa828d57,1654,23383,D-Frag! OVA,"Comedy, Game, Seinen",7.47,28116,https://cdn.myanimelist.net/images/anime/9/67077.jpg,1
66f1a8bb19e27ddfaa828d58,1655,10531,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,"Adventure, Comedy, Mystery, Police, Shounen",7.47,5369,https://cdn.myanimelist.net/images/anime/6/28938.jpg,1
66f1a8bb19e27ddfaa828d59,1656,2656,Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,"Adventure, Comedy, Kids, Sci-Fi",7.47,1269,https://cdn.myanimelist.net/images/anime/1819/133756.jpg,1
66f1a8bb19e27ddfaa828d5a,1657,15925,Doraemon Movie 33: Nobita no Himitsu Dougu Museum,"Adventure, Comedy, Fantasy, Kids, Shounen",7.47,787,https://cdn.myanimelist.net/images/anime/4/72438.jpg,1
66f1a8bb19e27ddfaa828d5b,1658,20509,Fate/kaleid liner Prisma☆Illya 2wei!,"Action, Comedy, Fantasy, Magic",7.47,56859,https://cdn.myanimelist.net/images/anime/12/64175.jpg,1
66f1a8bb19e27ddfaa828d5c,1659,344,Futatsu no Spica,"Drama, School, Sci-Fi, Supernatural",7.47,5894,https://cdn.myanimelist.net/images/anime/12/73986.jpg,1
66f1a8bb19e27ddfaa828d5d,1660,18229,Gatchaman Crowds,"Adventure, Sci-Fi",7.47,107513,https://cdn.myanimelist.net/images/anime/7/52471.jpg,1
66f1a8bb19e27ddfaa828d5e,1661,21039,Gatchaman Crowds Insight,"Adventure, Sci-Fi",7.47,41220,https://cdn.myanimelist.net/images/anime/11/74978.jpg,1
66f1a8bb19e27ddfaa828d5f,1662,31324,Grisaia no Meikyuu Special,Ecchi,7.47,16648,https://cdn.myanimelist.net/images/anime/2/75328.jpg,1
66f1a8bb19e27ddfaa828d60,1663,4551,Hakushaku to Yousei,"Adventure, Fantasy, Historical, Magic",7.47,63915,https://cdn.myanimelist.net/images/anime/13/21898.jpg,1
66f1a8bb19e27ddfaa828d61,1664,27969,Hana to Alice: Satsujin Jiken,"Drama, Mystery, Slice of Life",7.47,9766,https://cdn.myanimelist.net/images/anime/12/71197.jpg,1
66f1a8bb19e27ddfaa828d62,1665,7337,"Hetalia Axis Powers Movie: Paint it, White","Comedy, Historical, Parody",7.47,36986,https://cdn.myanimelist.net/images/anime/6/30761.jpg,1
66f1a8bb19e27ddfaa828d63,1666,12729,High School DxD OVA,"Comedy, Demons, Ecchi, Romance, School",7.47,91154,https://cdn.myanimelist.net/images/anime/13/63561.jpg,1
66f1a8bb19e27ddfaa828d64,1667,20853,Hitsugi no Chaika,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",7.47,164510,https://cdn.myanimelist.net/images/anime/4/61781.jpg,1
66f1a8bb19e27ddfaa828d65,1668,666,JoJo no Kimyou na Bouken,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire",7.47,24523,https://cdn.myanimelist.net/images/anime/1171/106036.jpg,1
66f1a8bb19e27ddfaa828d66,1669,29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,"Comedy, School, Shounen, Sports",7.47,8011,https://cdn.myanimelist.net/images/anime/11/71175.jpg,1
66f1a8bb19e27ddfaa828d67,1670,633,Legend of Basara,"Adventure, Drama, Romance, Shoujo",7.47,6033,https://cdn.myanimelist.net/images/anime/4/21210.jpg,1
66f1a8bb19e27ddfaa828d68,1671,1590,Legendz: Yomigaeru Ryuuou Densetsu,"Action, Adventure, Comedy, Fantasy",7.47,1370,https://cdn.myanimelist.net/images/anime/1675/142110.jpg,1
66f1a8bb19e27ddfaa828d69,1672,1439,Lupin III: Walther P-38,"Action, Adventure, Comedy, Mystery, Shounen",7.47,3134,https://cdn.myanimelist.net/images/anime/6/72201.jpg,1
66f1a8bb19e27ddfaa828d6a,1673,10050,Macross F Music Clip Shuu: Nyankuri,Music,7.47,3010,https://cdn.myanimelist.net/images/anime/10/28051.jpg,1
66f1a8bb19e27ddfaa828d6b,1674,1064,Mazinkaiser,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",7.47,4681,https://cdn.myanimelist.net/images/anime/1041/106091.jpg,1
66f1a8bb19e27ddfaa828d6c,1675,2488,Mei to Koneko Bus,"Adventure, Fantasy",7.47,7714,https://cdn.myanimelist.net/images/anime/1034/99602.jpg,1
66f1a8bb19e27ddfaa828d6d,1676,14575,Minami-ke Omatase,"Comedy, Slice of Life",7.47,15050,https://cdn.myanimelist.net/images/anime/1831/133567.jpg,1
66f1a8bb19e27ddfaa828d6e,1677,84,Mobile Suit Gundam 0083: Stardust Memory,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",7.47,20238,https://cdn.myanimelist.net/images/anime/13/26654.jpg,1
66f1a8bb19e27ddfaa828d6f,1678,17505,Mushibugyou,"Action, Fantasy, Historical, Martial Arts, Samurai, Shounen, Super Power",7.47,40155,https://cdn.myanimelist.net/images/anime/12/48827.jpg,1
66f1a8bb19e27ddfaa828d70,1679,1655,Nerima Daikon Brothers,"Comedy, Music",7.47,5374,https://cdn.myanimelist.net/images/anime/7/24303.jpg,1
66f1a8bb19e27ddfaa828d71,1680,23673,Ookami Shoujo to Kuro Ouji,"Comedy, Romance, School, Shoujo",7.47,145439,https://cdn.myanimelist.net/images/anime/4/67805.jpg,1
66f1a8bb19e27ddfaa828d72,1681,21031,Precure All Stars Movie New Stage 3: Eien no Tomodachi,"Kids, Magic, Shoujo",7.47,1570,https://cdn.myanimelist.net/images/anime/1016/142416.jpg,1
66f1a8bb19e27ddfaa828d73,1682,815,"Prince of Tennis: The Two Samurai, The First Game","Action, Shounen, Sports",7.47,14249,https://cdn.myanimelist.net/images/anime/1663/133530.jpg,1
66f1a8bb19e27ddfaa828d74,1683,17137,Saiyuuki Gaiden: Tokubetsu-hen - Kouga no Shou,"Adventure, Drama, Fantasy, Shoujo",7.47,1313,https://cdn.myanimelist.net/images/anime/10/45795.jpg,1
66f1a8bb19e27ddfaa828d75,1684,7662,Shinrei Tantei Yakumo,"Horror, Mystery, Shoujo, Supernatural",7.47,78952,https://cdn.myanimelist.net/images/anime/13/35829.jpg,1
66f1a8bb19e27ddfaa828d76,1685,2942,Sketchbook: Full Color&#039;s,"Comedy, Slice of Life",7.47,17360,https://cdn.myanimelist.net/images/anime/1763/137274.jpg,1
66f1a8bb19e27ddfaa828d77,1686,1764,Slam Dunk (Movie),"Comedy, Drama, School, Shounen, Slice of Life, Sports",7.47,8750,https://cdn.myanimelist.net/images/anime/5/31927.jpg,1
66f1a8bb19e27ddfaa828d78,1687,1170,Slayers Special,"Adventure, Comedy, Fantasy, Magic, Shounen, Supernatural",7.47,12820,https://cdn.myanimelist.net/images/anime/1372/92532.jpg,1
66f1a8bb19e27ddfaa828d79,1688,1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,"Action, Adventure, Drama, Sci-Fi, Seinen, Space",7.47,3499,https://cdn.myanimelist.net/images/anime/1543/106174.jpg,1
66f1a8bb19e27ddfaa828d7a,1689,4884,Tales of the Abyss,"Adventure, Drama, Fantasy",7.47,74901,https://cdn.myanimelist.net/images/anime/8/21243.jpg,1
66f1a8bb19e27ddfaa828d7b,1690,3352,Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,"Action, Adventure, Comedy, Mecha, Sci-Fi",7.47,24618,https://cdn.myanimelist.net/images/anime/9/19659.jpg,1
66f1a8bb19e27ddfaa828d7c,1691,20977,Tonari no Seki-kun OVA,"Comedy, School, Seinen",7.47,20774,https://cdn.myanimelist.net/images/anime/6/62613.jpg,1
66f1a8bb19e27ddfaa828d7d,1692,5332,Toshokan Sensou: Koi no Shougai,"Action, Comedy, Drama, Military, Romance",7.47,6581,https://cdn.myanimelist.net/images/anime/1531/101092.jpg,1
66f1a8bb19e27ddfaa828d7e,1693,1744,Wagamama☆Fairy Mirumo de Pon!,"Adventure, Comedy, Drama, Fantasy, Kids, Magic, Romance, School, Shoujo",7.47,8713,https://cdn.myanimelist.net/images/anime/10/75644.jpg,1
66f1a8bb19e27ddfaa828d7f,1694,8457,Yozakura Quartet: Hoshi no Umi,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",7.47,22065,https://cdn.myanimelist.net/images/anime/10/27779.jpg,1
